"X","newMark","accode","schemerefno","monthly","monthly_ab_consumed","no_of_transactions","monthly_per_ab_del","monthly_ab_del","monthly_per_ab_id","monthly_ab_id","monthly_per_ab_opt","monthly_ab_opt","monthly_per_ab_fut","monthly_ab_fut","Mark","mark10","mark25","mark50","mark75","mark100","mark10t","mark25t","mark50t","mark75t","mark100t","no_of_schemes","tenure","behavioural"
"688",0,"13002452",70438,"2016-05",2809.879275,21,6.84044157021657,192.20815,1.04296740649116,29.306125,0,0,92.1165910232923,2588.365,0,1,1,1,0,0,7,11,42,0,0,1,2878,"Ultra_Fno"
"689",0,"13002452",70438,"2016-06",1537.691855,13,13.4451515320018,206.745,4.07327090901447,62.634355,0,0,82.4815775589837,1268.3125,0,1,1,1,0,0,7,11,42,0,0,1,2909,"Ultra_Fno"
"690",1,"13002452",70438,"2016-07",1387.31332,16,23.2719779552034,322.85525,7.0738061536092,98.135855,0,0,112.352660536698,1558.683425,1,1,1,1,1,0,7,11,42,78,0,1,2939,"Ultra_Fno"
"691",1,"13002452",70438,"2016-08",2139.350905,22,35.4659980383162,758.74215,13.0583028406927,279.36292,0,0,87.5618450728166,1873.255125,1,1,1,1,1,0,7,11,42,78,0,1,2970,"Ultra_Fno"
"692",1,"13002452",70438,"2016-09",6919.242695,23,5.58500427047096,386.44,8.2981905724294,574.171945,0,0,86.1168051570996,5958.63075,1,1,1,1,1,0,7,11,42,78,0,1,3001,"Ultra_Fno"
"693",1,"13002452",70438,"2016-10",834.930645000002,4,4.72811127923085,39.47645,11.3579487790869,94.830995,0,0,165.341637448222,1380.488,0,1,1,1,1,1,7,11,42,78,141,1,3031,"Ultra_Fno"
"694",1,"13002452",78476,"2016-10",7142.638715,16,7.52032553746955,537.149683333332,4.86871232806945,347.754531666667,0,0,87.610962134461,6257.7345,1,1,1,1,1,0,2,5,10,15,0,2,3031,"Ultra_Fno"
"695",1,"13002452",78476,"2016-11",2857.361145,5,12.3136254797781,351.84475,6.51606081806645,186.18739,0,0,84.3000806606125,2408.75775,0,1,1,1,1,0,2,5,10,15,0,2,3062,"Ultra_Fno"
"696",0,"13002452",83286,"2016-11",11000.000205,15,22.0015030748205,2420.16538333333,11.9879599281032,1318.67561666667,0,0,68.869881398334,7575.687095,0,1,1,1,1,1,4,6,9,10,15,3,3062,"Ultra_Fno"
"697",1,"13002452",84743,"2016-11",1154.332295,3,2.01326343381911,23.23975,30.0270594958967,346.612045,0,0,67.9596770702842,784.4805,1,1,1,1,1,0,3,5,8,11,0,4,3062,"Ultra_Fno"
"698",1,"13002452",84743,"2016-12",9845.667445,12,18.6899079581225,1840.14618333333,17.4063936370001,1713.77563166667,4.57053828512689,450,65.4647441222813,6445.441,0,1,1,1,1,0,3,5,8,11,0,4,3092,"Ultra_Fno"
"699",0,"13002452",85662,"2016-12",9999.999825,7,26.9341332213473,2693.413275,5.32081239311422,532.08123,0,0,75.6230543734035,7562.305305,0,1,1,1,1,0,2,3,5,6,0,5,3092,"Ultra_Fno"
"700",1,"13002452",86120,"2016-12",3352.13123146154,5,31.0696216406398,1041.49449051282,16.6798138957387,559.129250948718,0,0,52.2505644636215,1751.50749,1,1,1,1,1,0,2,4,10,15,0,6,3092,"Ultra_Fno"
"701",1,"13002452",86120,"2017-01",6647.86868296101,19,29.1176504755615,1935.7031671789,20.7482530727089,1379.31661828211,0,0,53.1147657000238,3530.999875,0,1,1,1,1,0,2,4,10,15,0,6,3123,"Ultra_Fno"
"702",1,"13002452",86574,"2017-01",2091.56739375,3,44.265739548561,925.847775,15.9188464830217,332.9534025,0,0,39.8154139684173,832.76621625,1,1,1,1,1,0,3,4,8,9,0,7,3123,"Ultra_Fno"
"703",1,"13002452",86574,"2017-02",7094.778947125,9,36.5074664137293,2590.12404125,19.8093698034739,1405.430998375,0,0,47.2057889323975,3349.146375,0,1,1,1,1,0,3,4,8,9,0,7,3154,"Ultra_Fno"
"704",0,"13002452",88368,"2017-02",5267.36880511905,9,34.961527875275,1841.55261309524,15.8306783622232,833.860213690476,0,0,49.2077937625017,2591.95597833333,0,1,1,1,1,0,3,4,9,12,0,8,3154,"Ultra_Fno"
"705",0,"13002452",88368,"2017-03",4732.63113279221,6,55.2951170690694,2616.91392532468,5.02805999011249,237.959532467533,0,0,47.7114037972319,2258.00475,0,1,1,1,1,0,3,4,9,12,0,8,3182,"Ultra_Fno"
"706",0,"13002452",90222,"2017-03",10423.881126734,16,25.0371115046791,2609.8387408156,8.52068809707082,888.18639841844,0,0,66.4422003982501,6925.8559875,0,1,1,1,1,0,4,8,12,15,0,9,3182,"Ultra_Fno"
"707",0,"13002452",90222,"2017-04",3396.32704,6,28.3334750648748,962.297475,7.12754041789804,242.0745825,0,0,71.7637383353989,2437.33125,0,1,1,1,1,0,4,8,12,15,0,9,3213,"Ultra_Fno"
"708",0,"13002452",92205,"2017-04",7000.28927,13,8.31257684584226,581.904425,7.01110244977062,490.7974525,0,0,84.6763207043871,5927.5873925,0,1,1,1,1,0,3,7,15,20,0,10,3213,"Ultra_Fno"
"709",0,"13002452",92205,"2017-05",7999.7106875,16,17.5845515538214,1406.71325,5.5171299905838,441.3544375,0,0,78.8223474112982,6305.55975,0,1,1,1,1,0,3,7,15,20,0,10,3243,"Ultra_Fno"
"710",0,"13002452",93553,"2017-05",2748.846145,7,16.5693440438079,455.465775,8.18160086584257,224.89962,0,0,75.2490550903496,2068.48075,0,1,0,0,0,0,5,0,0,0,0,11,3243,"Ultra_Fno"
"711",0,"13002452",93553,"2017-06",874.1559075,4,43.3522552154119,378.9663,38.0502041622364,332.6181075,0,0,18.5975406223517,162.5715,0,1,0,0,0,0,5,0,0,0,0,11,3274,"Ultra_Fno"
"712",0,"13002724",71877,"2016-03",15000,6,0,0,0,0,106.266666666667,15940,0.831466666666667,124.72,0,1,1,1,1,1,1,5,6,6,6,1,2722,"Ultra_Fno"
"713",0,"13002724",73536,"2016-04",750,2,0,0,0,0,100,750,0,0,0,1,1,1,1,0,3,7,9,11,0,2,2753,"Ultra_Fno"
"714",0,"13002724",73536,"2016-05",10374.099375,10,0,0,0.408511365354065,42.379375,99.0447423779378,10275,0.546746256708188,56.72,0,1,1,1,1,0,3,7,9,11,0,2,2783,"Ultra_Fno"
"715",0,"13002724",73536,"2016-06",3875.9006,6,0,0,0,0,127.712253508256,4950,0,0,0,1,1,1,1,0,3,7,9,11,0,2,2814,"Ultra_Fno"
"716",0,"13003363",86308,"2016-12",5000.00003,3,2.19333798683997,109.6669,0.0946285994322284,4.73143,227.999998632,11400,0,0,0,1,1,1,1,1,2,2,2,3,3,1,2619,"Ultra_Fno"
"717",0,"13003363",86575,"2016-12",5000,1,0,0,0,0,130.287966,6514.3983,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2619,"Ultra_Fno"
"718",0,"13003363",86688,"2016-12",1223.6,2,1.92873488067996,23.6,0,0,98.07126511932,1200,0,0,0,1,1,1,1,1,1,3,6,6,8,3,2619,"Ultra_Fno"
"719",0,"13003363",86688,"2017-01",3776.4,6,0,0,0,0,91.3568477915475,3450,0,0,0,1,1,1,1,1,1,3,6,6,8,3,2650,"Ultra_Fno"
"720",1,"13003632",75518,"2016-06",3961.73601956108,17,85.8076424200196,3399.47227729009,14.1923575799804,562.263742270991,0,0,0,0,1,1,1,0,0,0,7,12,0,0,0,1,2304,"Ultra_Delivery"
"721",1,"13003632",75518,"2016-07",4727.40126096734,16,84.6399061361877,4001.26798996371,15.3600938638123,726.133271003629,0,0,0,0,0,1,1,0,0,0,7,12,0,0,0,1,2334,"Ultra_Delivery"
"722",1,"13003632",75518,"2016-08",1001.11732,4,71.7004774003688,717.805897777778,28.4675776283865,284.993850222222,0,0,0,0,0,1,1,1,1,0,7,12,22,27,0,1,2365,"Ultra_Delivery"
"723",1,"13003632",79593,"2016-08",2582.51132,9,94.2834783004939,2434.8815,5.71652169950604,147.62982,0,0,0,0,1,1,1,1,1,1,2,4,9,12,20,2,2365,"Ultra_Delivery"
"724",1,"13003632",79593,"2016-09",3180.07407890359,13,85.9396765216802,2732.94537655955,24.7229697433687,786.208752344045,0,0,0,0,0,1,1,1,1,1,2,4,9,12,20,2,2396,"Ultra_Delivery"
"725",1,"13003632",81393,"2016-09",528.68618875,2,93.717350300273,495.4706875,6.282649699727,33.21550125,0,0,0,0,1,1,1,1,1,0,3,4,11,16,0,3,2396,"Ultra_Delivery"
"726",1,"13003632",81393,"2016-10",3478.30684316581,14,83.8525642735053,2916.64948129534,16.1474357264947,561.657361870466,0,0,0,0,1,1,1,1,1,0,3,4,11,16,0,3,2426,"Ultra_Delivery"
"727",1,"13003632",81393,"2016-11",1993.00682117647,7,74.7056814768005,1488.889327639,40.45033156285,806.1778672361,0,0,0,0,0,1,1,1,1,0,3,4,11,16,0,3,2457,"Ultra_Delivery"
"728",1,"13003632",84242,"2016-11",3839.82149076923,12,68.957717218482,2647.85324529915,31.042282781518,1191.96824547009,0,0,0,0,1,1,1,1,1,1,2,5,8,10,18,4,2457,"Ultra_Delivery"
"729",1,"13003632",84242,"2016-12",1160.17855658182,6,100.688398956799,1168.16521366234,14.5781464132619,169.132528633766,0,0,0,0,0,1,1,1,1,1,2,5,8,10,18,4,2487,"Ultra_Delivery"
"730",1,"13003632",85491,"2016-12",3862.24161664064,13,78.5380747364238,3033.33020737848,21.4619252635762,828.911409262152,0,0,0,0,1,1,1,1,1,1,2,3,7,9,17,5,2487,"Ultra_Delivery"
"731",1,"13003632",85491,"2017-01",1137.75842,4,117.074044593755,1332.0198,31.1251152946862,354.12862,0,0,0,0,0,1,1,1,1,1,2,3,7,9,17,5,2518,"Ultra_Delivery"
"732",0,"13003632",86910,"2017-01",3501.57296788061,12,82.2451894923161,2879.87532264513,17.7548105076839,621.697645235487,0,0,0,0,0,1,1,1,1,0,3,6,10,12,0,6,2518,"Ultra_Delivery"
"733",0,"13003632",86910,"2017-02",920.520893970589,3,89.4890773047553,823.765654411765,16.2182649016105,149.292517058824,0,0,0,0,0,1,1,1,1,0,3,6,10,12,0,6,2549,"Ultra_Delivery"
"734",0,"13003632",89584,"2017-02",2286.78003817051,11,77.1858534783261,1765.0706896339,22.8141465216739,521.70934853661,0,0,0,0,0,1,1,1,1,0,3,5,12,14,0,7,2549,"Ultra_Delivery"
"735",0,"13003632",89584,"2017-03",2527.5423416878,7,80.5769628885083,2036.61685465311,19.4230371114917,490.925487034689,0,0,0,0,0,1,1,1,1,0,3,5,12,14,0,7,2577,"Ultra_Delivery"
"736",0,"13003632",92203,"2017-03",1253.46997821429,8,74.4981786402059,933.812303571429,25.5018213597941,319.657674642857,0,0,0,0,0,1,1,1,0,0,3,8,15,0,0,8,2577,"Ultra_Delivery"
"737",0,"13003632",92203,"2017-04",2077.74915355615,15,86.6449707144252,1800.26514561794,13.3550292855748,277.484007938206,0,0,0,0,0,1,1,1,0,0,3,8,15,0,0,8,2608,"Ultra_Delivery"
"738",0,"13003632",92203,"2017-05",1517.24983900731,14,84.8740868518906,1287.75194611924,15.1259131481095,229.497892888076,0,0,0,0,0,1,1,1,1,0,3,8,15,23,0,8,2638,"Ultra_Delivery"
"739",0,"13003632",92203,"2017-06",145.1605125,4,88.262277938706,128.121975,11.737722061294,17.0385375,0,0,0,0,0,1,1,1,1,0,3,8,15,23,0,8,2669,"Ultra_Delivery"
"740",0,"13004541",77193,"2016-07",4525,4,36.3294497237569,1643.9076,0.250906519337017,11.35352,89.5027624309392,4050,5.72817679558011,259.2,0,1,1,0,0,0,2,4,0,0,0,1,1367,"Ultra_Fno"
"741",0,"13004541",78701,"2016-07",1882.398,1,0,0,0,0,75.7013128998225,1425,24.2986871001775,457.398,0,1,1,1,1,1,1,2,3,3,4,2,1367,"Ultra_Fno"
"742",0,"13004541",78701,"2016-08",8117.60205,3,0,0,0,0,36.9567266481116,3000,87.8643981753208,7132.4821875,0,1,1,1,1,1,1,2,3,3,4,2,1398,"Ultra_Fno"
"743",0,"13004541",79010,"2016-08",8165.63375,1,0,0,0,0,90.0113846031853,7350,9.98861539681473,815.63375,0,1,1,1,1,0,1,1,1,1,0,3,1398,"Ultra_Fno"
"744",0,"13004541",79205,"2016-08",5000,1,0,0,0,0,138,6900,23.914336,1195.7168,0,1,1,1,1,1,1,1,1,1,1,4,1398,"Ultra_Fno"
"745",0,"13004541",79615,"2016-08",16750,3,0,0,3.30039402985075,552.816,104.776119402985,17550,0,0,0,1,1,1,1,1,1,1,1,1,2,5,1398,"Ultra_Fno"
"746",1,"13004541",80013,"2016-08",12075,2,0,0,0,0,100,12075,0,0,1,1,1,1,1,1,1,1,1,1,3,6,1398,"Ultra_Fno"
"747",1,"13004541",80013,"2016-09",2925,1,0,0,1.56435897435897,45.7575,335.897435897436,9825,0,0,1,1,1,1,1,1,1,1,1,1,3,6,1429,"Ultra_Fno"
"748",0,"13004541",85064,"2016-11",5000,1,0,0,0,0,131,6550,0,0,0,1,1,1,1,1,1,1,1,1,1,7,1490,"Ultra_Fno"
"749",0,"13004541",86417,"2016-12",5000,1,0,0,0,0,104,5200,0,0,0,1,1,1,1,1,1,1,1,1,1,8,1520,"Ultra_Fno"
"750",0,"13004541",87509,"2017-01",5000,2,3.058,152.9,0.3941,19.705,199.2,9960,0,0,0,1,1,1,1,1,1,1,1,1,2,9,1551,"Ultra_Fno"
"751",0,"13004541",87579,"2017-01",5000,1,0,0,0,0,102.6521,5132.605,0,0,0,1,1,1,1,1,1,1,1,1,1,10,1551,"Ultra_Fno"
"752",1,"13004909",80124,"2016-09",62.75,1,100,62.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1007,"Ultra_Fno"
"753",1,"13004909",80124,"2016-10",860.283,15,100,860.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1037,"Ultra_Fno"
"754",1,"13004909",80124,"2016-11",2003.706326,16,67.2936908220351,1348.36794,32.7063091779648,655.338386,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,1,1068,"Ultra_Fno"
"755",1,"13004909",80124,"2016-12",7073.26073936599,6,85.9811901477753,6081.67376596221,37.2556029037321,2635.18593340378,0,0,0,0,0,1,1,1,1,1,18,32,33,36,38,1,1098,"Ultra_Fno"
"756",0,"13004909",85560,"2016-12",5000.00000545455,4,68.7259173795717,3436.29587272727,26.0445606261332,1302.22803272727,55.9999999389091,2800,0,0,0,1,1,1,1,1,1,1,2,2,4,2,1098,"Ultra_Fno"
"757",1,"13004909",86866,"2016-12",51.1,1,100,51.1,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,3,1098,"Ultra_Fno"
"758",1,"13004909",86866,"2017-01",588.384,5,96.4812095502257,567.68,3.5187904497743,20.704,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,3,1129,"Ultra_Fno"
"759",1,"13004909",86866,"2017-02",1644.81925,6,97.4210388162711,1602.4,2.57896118372885,42.41925,0,0,0,0,0,1,1,1,0,0,5,9,13,0,0,3,1160,"Ultra_Fno"
"760",1,"13004909",86866,"2017-03",2715.6968,10,63.0593223809079,1712.5,0,0,0,0,43.5136941649745,1181.7,0,1,1,1,1,1,5,9,-1,17,22,3,1188,"Ultra_Fno"
"761",0,"13004909",92697,"2017-03",4999.99999,3,1.2094500024189,60.4725,0.736963801473928,36.84819,132.000000264,6600,12.8208640256417,641.043200000001,0,1,1,1,1,0,2,2,2,2,0,4,1188,"Ultra_Fno"
"762",0,"13004909",92935,"2017-03",5000,2,1.14392,57.196,0,0,174.767278,8738.3639,2.3567,117.835,0,1,1,1,1,1,1,1,2,2,2,5,1188,"Ultra_Fno"
"763",0,"13004909",93097,"2017-03",5000,2,0,0,0,0,106.267898,5313.3949,0,0,0,1,1,1,1,1,1,1,1,1,2,6,1188,"Ultra_Fno"
"764",0,"13004909",93466,"2017-03",10000.00002,2,4.8527991902944,485.27992,0,0,98.499999803,9850,1.1775499976449,117.755,0,1,1,1,1,1,1,1,2,2,2,7,1188,"Ultra_Fno"
"765",0,"13004909",94511,"2017-04",5000.00003,2,0,0,4.70504257176975,235.25213,93.999999436,4700,4.8687999707872,243.44,0,1,1,1,1,1,1,1,1,2,2,8,1219,"Ultra_Fno"
"766",0,"13004909",94647,"2017-04",5000,2,0,0,0,0,253,12650,0,0,0,1,1,1,1,1,1,1,1,1,2,9,1219,"Ultra_Fno"
"767",0,"13004909",94689,"2017-04",10000,3,0,0,0,0,140,14000,0,0,0,1,1,1,1,1,1,1,1,2,3,10,1219,"Ultra_Fno"
"768",0,"13004909",94774,"2017-04",10000,4,0,0,0.50859,50.859,172.8,17280,0,0,0,1,1,1,1,1,1,1,2,3,4,11,1219,"Ultra_Fno"
"769",0,"13004909",94976,"2017-04",10000,2,0,0,0,0,114.90859,11490.859,4.34028,434.028,0,1,1,1,1,1,1,1,1,1,2,12,1219,"Ultra_Fno"
"770",0,"13004909",95523,"2017-04",10000,1,3.1298,312.98,0.98706,98.706,110,11000,2.5889,258.89,0,1,1,1,1,1,1,1,1,1,1,13,1219,"Ultra_Fno"
"771",0,"13004909",95875,"2017-05",20000,9,12.666121,2533.2242,0.15030405,30.06081,87.4,17480,0,0,0,1,1,1,1,1,6,6,6,9,9,14,1249,"Ultra_Fno"
"772",0,"13004909",96902,"2017-05",10000.00003,3,6.8698999793903,686.99,44.989008665033,4498.90088,71.999999784,7200,0,0,0,1,1,1,1,1,1,1,1,2,3,15,1249,"Ultra_Fno"
"773",0,"13004909",97151,"2017-05",9999.99997,2,0,0,51.4344941543035,5143.4494,58.4000001752,5840,0,0,0,1,1,1,1,0,1,1,2,2,0,16,1249,"Ultra_Fno"
"774",0,"13004909",97671,"2017-05",5610.32558,3,24.6166343403787,1381.07333333333,73.2444523596912,4109.25224666667,2.13891329993009,120,0,0,0,1,1,1,1,0,1,2,3,5,0,17,1249,"Ultra_Fno"
"775",0,"13004909",97671,"2017-06",4389.67437,5,14.1428485958515,620.825,82.1349276985208,3605.45587,16.4021277960989,720,0,0,0,1,1,1,1,0,1,2,3,5,0,17,1280,"Ultra_Fno"
"776",0,"13005009",74008,"2016-05",9999.99996096968,14,88.2918217781443,8829.18214335384,37.1391596516015,3713.91595066462,0,0,0,0,0,1,1,1,1,0,6,7,10,11,0,1,667,"Ultra_Fno"
"777",0,"13005009",75065,"2016-05",4717.24488707214,5,41.8944377880541,1976.2632245246,58.1055622119459,2740.98166254754,0,0,0,0,0,1,1,1,1,1,1,4,10,11,13,2,667,"Ultra_Fno"
"778",0,"13005009",75065,"2016-06",10282.7552098182,8,20.5004837506617,2108.01456090909,11.8942910139618,1223.06082890909,104.300839426378,10725,7.58165962421841,779.6035,0,1,1,1,1,1,1,4,10,11,13,2,698,"Ultra_Fno"
"779",0,"13005009",76074,"2016-06",15000.000015,4,0.624666666042,93.7,1.98009163135324,297.013745,103.4999998965,15525,6.0159666606507,902.395,0,1,1,1,1,1,1,2,3,3,4,3,698,"Ultra_Fno"
"780",0,"13005009",76744,"2016-06",14999.99997,3,0,0,0.377316334087966,56.59745,108.500000217,16275,9.3772500187545,1406.5875,0,1,1,1,1,0,1,1,1,1,0,4,698,"Ultra_Fno"
"781",0,"13005064",71088,"2016-02",1200,1,0,0,0,0,100,1200,0,0,0,1,1,1,1,0,1,8,12,13,0,1,507,"Ultra_Fno"
"782",0,"13005064",71088,"2016-03",8799.99995,19,0,0,0,0,91.47727324703,8050,12.4197790478397,1092.94055,0,1,1,1,1,0,1,8,12,13,0,1,536,"Ultra_Fno"
"783",1,"13005064",71965,"2016-03",342.9406,1,0,0,0,0,100,342.9406,0,0,1,1,1,0,0,0,4,10,0,0,0,2,536,"Ultra_Fno"
"784",1,"13005064",71965,"2016-04",4604.865875,18,0,0,0.107494987571164,4.95,36.9174704789855,1700,62.9750345334434,2899.915875,0,1,1,0,0,0,4,10,0,0,0,2,567,"Ultra_Fno"
"785",1,"13005064",71965,"2016-05",5226.3295,14,11.8096294923617,617.21015,0,0,53.5748846298344,2800,41.2168568782355,2154.12875,0,1,1,1,1,1,4,10,20,23,33,2,597,"Ultra_Fno"
"786",0,"13005064",75517,"2016-06",10000,7,0,0,0.38471475,38.471475,100,10000,13.21957625,1321.957625,0,1,1,1,1,1,3,6,6,7,7,3,628,"Ultra_Fno"
"787",0,"13005064",75957,"2016-06",25000,5,0,0,0,0,152.46,38115,0.55468,138.67,0,1,1,1,1,1,1,3,4,5,5,4,628,"Ultra_Fno"
"788",1,"13005064",76240,"2016-06",25000,5,0,0,0,0,119.23468,29808.67,0.27958,69.895,1,1,1,1,1,1,1,1,1,3,5,5,628,"Ultra_Fno"
"789",1,"13005064",83278,"2016-11",2546.97595,5,8.70145436591186,221.62395,0,0,85.1990769681198,2170,6.09946866596836,155.352,1,1,1,1,0,0,3,3,5,0,0,6,781,"Ultra_Fno"
"790",1,"13005064",83278,"2016-12",16.07,1,100,16.07,0,0,0,0,0,0,1,1,1,1,0,0,3,3,5,0,0,6,811,"Ultra_Fno"
"791",1,"13005064",83278,"2017-01",454.6,2,0,0,0,0,15.3981522217334,70,84.6018477782666,384.6,1,1,1,1,0,0,3,3,5,0,0,6,842,"Ultra_Fno"
"792",1,"13005064",83278,"2017-02",1982.3541,2,0.406259406429961,8.0535,0,0,42.3738624698786,840,63.7863840773956,1264.472,0,1,1,1,1,0,3,3,5,9,0,6,873,"Ultra_Fno"
"793",0,"13005064",89587,"2017-02",5000.00005,8,0.55262499447375,27.63125,1.148899988511,57.445,50.399999496,2520,58.5891074141089,2929.4554,0,1,1,1,1,1,2,3,5,5,8,7,873,"Ultra_Fno"
"794",0,"13005064",90217,"2017-02",3470.86165,7,0.488135273268527,16.9425,0,0,23.1930880909644,805,76.3187766357671,2648.91915,0,1,1,1,1,0,2,3,11,15,0,8,873,"Ultra_Fno"
"795",0,"13005064",90217,"2017-03",6085.655925,18,8.10960857929213,493.522875,0,0,11.5024577239799,700,81.2480168273726,4944.47475,0,1,1,1,1,0,2,3,11,15,0,8,901,"Ultra_Fno"
"796",0,"13005064",93491,"2017-03",398.9917,3,7.93249583888588,31.65,0,0,78.9490107187694,315,13.1184934423447,52.3416999999997,0,1,1,0,0,0,7,16,0,0,0,9,901,"Ultra_Fno"
"797",0,"13005064",93491,"2017-04",2668.699595,16,3.99031424141989,106.4895,0.0695130693419242,1.855095,68.1980093754239,1820,27.7421633138143,740.355,0,1,1,0,0,0,7,16,0,0,0,9,932,"Ultra_Fno"
"798",0,"13005064",93491,"2017-05",6932.30875,11,0.941677619306843,65.28,0,0,95.422755081415,6615,11.1403426744373,772.28295,0,1,1,1,1,1,7,16,27,28,30,9,962,"Ultra_Fno"
"799",0,"13005064",97150,"2017-05",1795.2235,6,1.13405099699285,20.35875,0,0,62.3877751154661,1120,36.478173887541,654.86475,0,1,0,0,0,0,5,0,0,0,0,10,962,"Ultra_Fno"
"800",0,"13005064",97150,"2017-06",1188.4695,4,1.39906829750364,16.6275,0.230085837289051,2.7345,8.83489227111003,105,89.5359535940973,1064.1075,0,1,0,0,0,0,5,0,0,0,0,10,993,"Ultra_Fno"
"801",0,"13005205",70703,"2016-02",971.74392,5,97.6604463859162,949.00945,2.33955361408384,22.73447,0,0,0,0,0,1,1,0,0,0,6,15,0,0,0,1,430,"Ultra_Delivery"
"802",0,"13005205",70703,"2016-03",1987.445695,14,90.7638686449745,1803.8826,9.23613135502553,183.563095,0,0,0,0,0,1,1,0,0,0,6,15,0,0,0,1,459,"Ultra_Delivery"
"803",0,"13005205",70703,"2016-04",2100.592115,12,89.3086995139939,1876.0115,10.6913004860061,224.580615,0,0,0,0,0,1,1,0,0,0,6,15,0,0,0,1,490,"Ultra_Delivery"
"804",0,"13005205",70703,"2016-05",1359.54643157895,6,87.5864513574328,1190.77847397661,12.4135486425672,168.767957602339,0,0,0,0,0,1,1,1,0,0,6,15,31,0,0,1,520,"Ultra_Delivery"
"805",0,"13005205",70703,"2016-07",915.344295,7,87.0074121490355,796.417383333333,12.9925878509645,118.926911666667,0,0,0,0,0,1,1,1,1,0,6,15,31,38,0,1,581,"Ultra_Delivery"
"806",1,"13005205",70703,"2016-08",2624.9827732243,12,87.532386638367,2297.71007024922,20.5384307079797,539.130267975078,0,0,0,0,1,1,1,1,1,0,6,15,31,38,0,1,612,"Ultra_Delivery"
"807",0,"13005205",83283,"2016-11",93.20943,1,62.5526837788837,58.305,37.4473162211163,34.90443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,704,"Ultra_Delivery"
"808",0,"13100300",93712,"2017-03",3423.388125,2,1.73671149250715,59.454375,0,0,0,0,98.2632885074928,3363.93375,0,1,1,1,1,1,1,3,8,11,16,1,4283,"Ultra_Fno"
"809",0,"13100300",93712,"2017-04",11576.611925,14,0.348617758472542,40.358125,0,0,0,0,102.799687979521,11900.7209375,0,1,1,1,1,1,1,3,8,11,16,1,4314,"Ultra_Fno"
"810",0,"13100300",95472,"2017-04",3189.355,2,0,0,0,0,0,0,100,3189.355,0,1,1,1,1,1,1,4,8,10,16,2,4314,"Ultra_Fno"
"811",0,"13100300",95472,"2017-05",11810.6450125,14,0.153526754726852,18.1325,0,0,1.69338761590351,200,101.746245016946,12016.8878125,0,1,1,1,1,1,1,4,8,10,16,2,4344,"Ultra_Fno"
"812",0,"13100300",97428,"2017-05",8493.121375,4,48.1664654768931,4090.836375,0,0,0,0,51.8335345231069,4402.285,0,1,1,1,1,0,1,3,4,6,0,3,4344,"Ultra_Fno"
"813",0,"13100300",97428,"2017-06",3951.6721875,5,0.442265303667727,17.476875,0,0,0,0,99.5577346963323,3934.1953125,0,1,1,1,1,0,1,3,4,6,0,3,4375,"Ultra_Fno"
"814",0,"13300025",86917,"2017-01",5000,6,0,0,0,0,66,3300,36.3204,1816.02,0,1,1,1,1,1,2,3,5,5,6,1,4402,"Ultra_Fno"
"815",0,"13300025",88189,"2017-01",4000.525875,5,0,0,1.98563582594001,79.435875,14.9980282279764,600,83.0163359460836,3321.09,0,1,1,1,1,0,2,3,4,5,0,2,4402,"Ultra_Fno"
"816",0,"13300025",88189,"2017-02",999.4741,1,0,0,0,0,0,0,112.313305567398,1122.5424,0,1,1,1,1,0,2,3,4,5,0,2,4433,"Ultra_Fno"
"817",0,"13300025",89399,"2017-02",1906.03045357143,8,27.4535654389288,523.273317857143,9.19392108273671,175.238935714286,26.2325294468996,500,37.1199840314349,707.5182,0,1,1,1,0,0,1,1,13,0,0,3,4433,"Ultra_Fno"
"818",0,"13300025",89399,"2017-03",2276.033964,9,14.3118453042558,325.74246,7.63276369104306,173.724294,30.7552528245137,700,61.7246878658618,1404.87486,0,1,1,1,0,0,1,1,13,0,0,3,4461,"Ultra_Fno"
"819",0,"13300401",80155,"2016-09",10000,9,4.800024,480.0024,0,0,105,10500,0,0,0,1,1,1,1,1,1,5,6,7,9,1,2466,"Ultra_Fno"
"820",0,"13300401",81451,"2016-10",3986.435,8,0,0,0,0,82.5298794536974,3290,17.4701205463027,696.435,0,1,0,0,0,0,6,0,0,0,0,2,2496,"Ultra_Fno"
"821",0,"13300503",90703,"2017-02",986.672,4,0,0,0,0,0,0,100,986.672,0,1,0,0,0,0,5,0,0,0,0,1,894,"Ultra_Fno"
"822",0,"13300503",90703,"2017-03",1788.459085,12,2.48135170506291,44.37796,0,0,8.38710827986317,150,89.1315400150739,1594.081125,0,1,0,0,0,0,5,0,0,0,0,1,922,"Ultra_Fno"
"823",0,"13300503",90703,"2017-04",4917.83146,15,4.36097112608247,214.46521,0.0576575269620972,2.8355,13.2172077324504,650,82.364163614505,4050.53075,0,1,1,1,0,0,5,15,23,0,0,1,953,"Ultra_Fno"
